end_of_period,loan_number,country___economy_code,loan_type,loan_status,interest_rate,project_id,project_name,original_principal_amount_ususd,cancelled_amount_ususd,undisbursed_amount_ususd,disbursed_amount_ususd,repaid_to_ibrd_ususd,due_to_ibrd_ususd,exchange_adjustment_ususd,borrowers_obligation_ususd,loans_held_ususd,first_repayment_date,last_repayment_date,effective_date_most_recent,origination_year,is_active,default_flag,year,gdp_growth,cpi_inflation,loan_to_gdp_growth_ratio,repayment_ratio,default_prob,sector,borrowers_obligation_inr,repaid_to_ibrd_inr,EAD_INR,PD,LGD,ECL_INR,gdp_growth_pp,cpi_inflation_pp,EAD,pd_stressed,pd_base
2023-05-31,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,17577230.7,49622769.3,0.0,49622769.3,0.0,49622769.3,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.0058320686338642624,Education & Skills,4118689851.8999996,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,49622769.3,0.01701829677497782,0.0058320686338642624
2023-06-30,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13377230.7,53822769.3,0.0,53822769.3,0.0,53822769.3,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4467289851.9,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,53822769.3,0.017687967286066128,0.00650173914495257
2023-07-31,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13377230.7,53822769.3,0.0,53822769.3,0.0,53822769.3,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4467289851.9,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,53822769.3,0.017687967286066128,0.00650173914495257
2023-08-31,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13377230.7,53822769.3,0.0,53822769.3,0.0,53822769.3,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4467289851.9,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,53822769.3,0.017687967286066128,0.00650173914495257
2023-09-30,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13377230.7,53822769.3,0.0,53822769.3,0.0,53822769.3,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4467289851.9,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,53822769.3,0.017687967286066128,0.00650173914495257
2023-10-31,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,0.0,54180848.67,0.0,54180848.67,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4497010439.610001,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.017687967286066128,0.00650173914495257
2023-11-30,IBRD88770,IN,FSL,DISBURSING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,0.0,54180848.67,0.0,54180848.67,67200000.0,2023-12-15,2035-06-15,2018-12-04,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.0,0.00650173914495257,Education & Skills,4497010439.610001,0.0,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.017687967286066128,0.00650173914495257
2023-12-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9754005291577875,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9865867572989011,0.9754005291577875
2024-01-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9754005291577875,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9865867572989011,0.9754005291577875
2024-02-29,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9754005291577875,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9865867572989011,0.9754005291577875
2024-03-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9754005291577875,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9865867572989011,0.9754005291577875
2024-04-30,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9754005291577875,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9865867572989011,0.9754005291577875
2024-05-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,6.47,P154525,Uttarakhand Workforce Development Projec,74000000.0,6800000.0,13019151.33,54180848.67,1674188.22,52506660.45,0.0,52506660.45,65525811.78,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.030899999927963474,0.9742668588206828,Education & Skills,4358052817.35,138957622.26,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,0.9854530869617963,0.9742668588206828
2024-06-30,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819000.0,151.33,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789278.88,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.9912952857280587,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9912952857280587
2024-07-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819000.0,151.33,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789278.88,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.9912952857280587,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9912952857280587
2024-08-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819000.0,151.33,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789278.88,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.9912952857280587,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9912952857280587
2024-09-30,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819000.0,151.33,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789278.88,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.9912952857280587,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9912952857280587
2024-10-31,IBRD88770,IN,FSL,DISBURSING&REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819000.0,151.33,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789278.88,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.9912952857280587,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9912952857280587
2024-11-30,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,3391721.12,50789127.55,0.0,50789127.55,50789127.55,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.06259999987556489,0.993987586085885,Education & Skills,4215497586.6499996,281512852.96000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.993987586085885
2024-12-31,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-01-31,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-02-28,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-03-31,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-04-30,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-05-31,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,5152598.69,49028249.98,0.0,49028249.98,49028249.98,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.09509999965823718,0.9950063127375822,Education & Skills,4069344748.3399997,427665691.27000004,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9950063127375822
2025-06-30,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,6956820.95,47224027.72,0.0,47224027.72,47224027.72,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.12839999964511445,0.9952985333068044,Education & Skills,3919594300.7599998,577416138.85,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9952985333068044
2025-07-31,IBRD88770,IN,FSL,REPAYING,0.0,P154525,Uttarakhand Workforce Development Projec,74000000.0,19819151.33,0.0,54180848.67,6956820.95,47224027.72,0.0,47224027.72,47224027.72,2023-12-15,2035-06-15,2018-12-04,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.011466021766613184,0.12839999964511445,0.9952985333068044,Education & Skills,3919594300.7599998,577416138.85,3919594300.7599998,0.9952985333068044,0.4046599776683495,1578645932.0597303,6.453851344977693,3.9388264669163,54180848.67,1.0,0.9952985333068044
2021-01-31,IBRD91760,IN,FSL,SIGNED,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,105000000.0,0.0,0.0,0.0,0.0,0.0,105000000.0,2027-12-15,2037-06-15,,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.00308235910767074,Transport & Infrastructure,0.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,0.0,0.014268587248784298,0.00308235910767074
2021-02-28,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,104737500.0,262500.0,0.0,262500.0,0.0,262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.002758137227158605,Transport & Infrastructure,21787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,262500.0,0.013944365368272163,0.002758137227158605
2021-03-31,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,104737500.0,262500.0,0.0,262500.0,0.0,262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.002758137227158605,Transport & Infrastructure,21787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,262500.0,0.013944365368272163,0.002758137227158605
2021-04-30,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,104737500.0,262500.0,0.0,262500.0,0.0,262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.002758137227158605,Transport & Infrastructure,21787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,262500.0,0.013944365368272163,0.002758137227158605
2021-05-31,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,104737500.0,262500.0,0.0,262500.0,0.0,262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.002758137227158605,Transport & Infrastructure,21787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,262500.0,0.013944365368272163,0.002758137227158605
2021-06-30,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
2021-07-31,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
2021-08-31,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
2021-09-30,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
2021-10-31,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
2021-11-30,IBRD91760,IN,FSL,DISBURSING,0.0,P166020,WB Transport Logistics Spatial Develop,105000000.0,0.0,102737500.0,2262500.0,0.0,2262500.0,0.0,2262500.0,105000000.0,2027-12-15,2037-06-15,2021-02-15,2021,1,0,2021.0,9.68959249192875,5.13140747176369,0.01083636903073716,0.0,0.0023013227788817666,Transport & Infrastructure,187787500.0,0.0,2973526114.7200003,0.0035248345849723636,0.0,0.0,9.68959249192875,5.13140747176369,2262500.0,0.013487550919995324,0.0023013227788817666
